entry_time,exit_time,type,status,pnl
2024-05-14 13:00:00,2024-05-15 08:40:00,long,win,211.17919015615144
2024-05-15 13:00:00,2024-05-15 13:50:00,long,loss,-107.70138697963723
2024-05-15 14:25:00,2024-05-17 13:00:00,long,win,213.24874621968172
2024-05-21 13:00:00,2024-05-23 00:00:00,short,win,217.51372114407536
2024-05-23 13:00:00,2024-05-23 15:25:00,short,win,221.86399556695687
2024-05-23 16:00:00,2024-05-23 17:25:00,long,loss,-113.15063773914801
2024-05-27 13:00:00,2024-05-27 14:25:00,short,loss,-112.01913136175652
2024-05-27 15:40:00,2024-05-30 02:40:00,short,win,221.7978800962779
2024-05-30 13:00:00,2024-06-02 22:00:00,long,loss,-113.11691884910174
2024-06-03 13:00:00,2024-06-09 22:00:00,long,loss,-111.98574966061071
2024-06-11 13:00:00,2024-06-13 15:45:00,long,loss,-110.8658921640046
2024-06-17 13:00:00,2024-06-18 10:40:00,long,loss,-109.75723324236455
2024-06-18 13:00:00,2024-06-20 05:00:00,long,win,217.31932181988182
2024-06-20 13:00:00,2024-06-20 14:00:00,short,loss,-110.83285412813972
2024-06-20 15:25:00,2024-06-21 08:25:00,short,loss,-109.72452558685833
2024-06-24 13:00:00,2024-06-26 01:35:00,long,loss,-108.62728033098975
2024-06-26 13:00:00,2024-06-27 12:40:00,short,loss,-107.54100752767985
2024-06-27 15:35:00,2024-07-03 12:30:00,long,win,212.93119490480612
2024-07-03 13:05:00,2024-07-08 00:00:00,long,win,217.18981880290224
2024-07-08 13:00:00,2024-07-08 15:45:00,long,loss,-110.76680758948014
2024-07-09 13:00:00,2024-07-12 00:00:00,long,win,219.3182790271707
2024-07-15 13:00:00,2024-07-15 14:50:00,short,loss,-111.85232230385705
2024-07-15 16:55:00,2024-07-16 12:25:00,short,loss,-110.73379908081849
2024-07-16 13:00:00,2024-07-16 14:35:00,short,loss,-109.6264610900103
2024-07-16 16:50:00,2024-07-18 19:05:00,long,loss,-108.53019647911019
2024-07-22 13:00:00,2024-07-22 14:30:00,long,loss,-107.44489451431907
2024-07-22 16:10:00,2024-07-22 19:50:00,short,loss,-106.37044556917589
2024-07-29 13:00:00,2024-07-29 15:10:00,long,loss,-105.30674111348414
2024-07-29 16:50:00,2024-07-31 00:00:00,short,loss,-104.2536737023493
2024-07-31 13:00:00,2024-07-31 19:30:00,long,win,206.4222739306516
2024-08-05 13:05:00,2024-08-08 14:20:00,long,win,210.55071940926464
2024-08-08 14:55:00,2024-08-08 20:50:00,short,loss,-107.38086689872496
2024-08-12 13:00:00,2024-08-12 13:45:00,short,loss,-106.3070582297377
2024-08-12 14:15:00,2024-08-12 16:00:00,short,loss,-105.24398764744033
2024-08-13 13:00:00,2024-08-15 00:00:00,long,loss,-104.19154777096594
2024-08-15 13:20:00,2024-08-16 07:50:00,short,loss,-103.14963229325627
2024-08-22 13:00:00,2024-08-25 22:05:00,short,loss,-102.1181359703237
2024-08-27 13:00:00,2024-08-27 18:20:00,short,loss,-101.09695461062047
2024-08-28 13:00:00,2024-09-03 11:45:00,long,loss,-100.08598506451426
2024-09-03 13:00:00,2024-09-05 07:45:00,short,loss,-99.08512521386912
2024-09-05 13:00:00,2024-09-06 16:40:00,short,win,196.18854792346087
2024-09-09 13:00:00,2024-09-16 00:00:00,long,win,200.1123188819301
2024-09-16 13:00:00,2024-09-17 12:35:00,long,loss,-102.05728262978434
2024-09-17 13:00:00,2024-09-17 15:30:00,long,loss,-101.03670980348649
2024-09-19 13:05:00,2024-09-22 22:00:00,short,loss,-100.02634270545163
2024-09-23 13:00:00,2024-09-25 00:55:00,long,win,198.0521585567942
2024-09-25 13:00:00,2024-09-27 15:00:00,long,loss,-101.00660086396505
2024-09-30 13:00:00,2024-09-30 18:20:00,long,loss,-99.99653485532541
2024-10-01 13:00:00,2024-10-01 13:30:00,short,loss,-98.99656950677216
2024-10-01 14:20:00,2024-10-02 05:35:00,long,loss,-98.00660381170445
2024-10-02 13:00:00,2024-10-04 12:50:00,long,loss,-97.0265377735874
2024-10-14 13:00:00,2024-10-16 01:50:00,short,loss,-96.05627239585154
2024-10-16 13:00:00,2024-10-18 12:30:00,long,win,190.19141934378604
2024-10-21 13:00:00,2024-10-21 14:50:00,long,loss,-96.99762386533088
2024-10-22 13:00:00,2024-10-23 14:35:00,long,loss,-96.02764762667758
2024-10-23 16:00:00,2024-10-24 06:30:00,short,loss,-95.0673711504108
2024-10-24 13:00:00,2024-10-24 14:30:00,long,loss,-94.11669743890668
2024-10-24 15:10:00,2024-10-25 09:00:00,long,loss,-93.17553046451762
2024-10-29 13:00:00,2024-10-30 01:35:00,long,win,184.48755031974488
2024-10-30 13:00:00,2024-11-05 00:00:00,long,loss,-94.0886506630699
2024-11-05 13:00:00,2024-11-06 06:35:00,short,win,186.2955283128784
2024-11-06 15:05:00,2024-11-08 00:00:00,short,loss,-95.01071943956796
2024-11-11 13:00:00,2024-11-11 14:40:00,short,win,188.1212244903446
2024-11-12 13:00:00,2024-11-14 00:00:00,long,loss,-95.94182449007575
2024-11-14 13:00:00,2024-11-18 01:00:00,long,win,189.96481249034997
2024-11-18 13:00:00,2024-11-19 09:30:00,long,win,193.76410874015698
2024-11-19 13:00:00,2024-11-19 15:35:00,long,loss,-98.81969545748007
2024-11-19 16:15:00,2024-11-21 00:40:00,long,win,195.66299700581055
2024-11-21 13:00:00,2024-11-24 23:00:00,short,loss,-99.78812847296338
2024-12-03 13:00:00,2024-12-03 14:30:00,short,loss,-98.79024718823375
2024-12-03 14:50:00,2024-12-06 01:05:00,short,win,195.60468943270283
2024-12-09 13:00:00,2024-12-10 14:30:00,long,win,199.5167832213569
2024-12-10 15:40:00,2024-12-11 15:10:00,long,win,203.50711888578405
2024-12-12 13:00:00,2024-12-13 09:40:00,short,win,207.5772612634997
2024-12-16 13:00:00,2024-12-18 00:00:00,long,loss,-105.86440324438485
2024-12-18 13:00:00,2024-12-18 19:45:00,short,win,209.61151842388202
2024-12-19 13:35:00,2024-12-20 15:05:00,short,loss,-106.90187439617984
2024-12-26 13:00:00,2024-12-30 08:40:00,long,loss,-105.83285565221803
2024-12-30 13:00:00,2024-12-30 15:05:00,long,loss,-104.77452709569584
2024-12-31 13:00:00,2024-12-31 15:35:00,short,loss,-103.72678182473888
2025-01-06 13:00:00,2025-01-06 13:35:00,long,loss,-102.6895140064915
2025-01-06 14:50:00,2025-01-08 14:35:00,long,win,203.32523773285317
2025-01-08 16:10:00,2025-01-08 17:40:00,long,loss,-103.69587124375512
2025-01-09 13:00:00,2025-01-13 18:25:00,long,loss,-102.65891253131757
2025-01-20 13:00:00,2025-01-22 00:00:00,short,loss,-101.6323234060044
2025-01-22 13:00:00,2025-01-28 00:00:00,long,loss,-100.61600017194436
2025-01-28 13:00:00,2025-01-30 10:25:00,long,win,199.21968034044986
2025-01-30 13:00:00,2025-01-31 15:10:00,long,win,203.20407394725885
2025-02-03 13:00:00,2025-02-06 00:00:00,long,win,207.26815542620403
2025-02-06 13:00:00,2025-02-07 15:05:00,short,loss,-105.70675926736405
2025-02-13 13:00:00,2025-02-13 23:35:00,short,loss,-104.6496916746904
2025-02-18 13:00:00,2025-02-20 07:35:00,long,win,207.206389515887
2025-02-20 13:00:00,2025-02-25 15:30:00,short,win,211.35051730620472
2025-02-26 13:00:00,2025-02-27 08:25:00,short,win,215.5775276523288
2025-02-27 13:00:00,2025-02-27 14:45:00,long,loss,-109.94453910268768
2025-02-27 16:55:00,2025-02-28 04:00:00,long,loss,-108.84509371166081
2025-03-03 13:05:00,2025-03-03 15:25:00,short,loss,-107.7566427745442
2025-03-04 13:00:00,2025-03-04 14:55:00,long,loss,-106.67907634679875
2025-03-04 16:15:00,2025-03-13 00:00:00,short,loss,-105.61228558333077
2025-03-13 13:00:00,2025-03-13 14:40:00,short,loss,-104.55616272749747
2025-03-17 13:00:00,2025-03-18 01:55:00,short,loss,-103.51060110022249
2025-03-18 13:00:00,2025-03-21 13:35:00,long,loss,-102.47549508922026
2025-03-24 13:00:00,2025-03-28 00:00:00,short,loss,-101.45074013832806
2025-04-07 13:05:00,2025-04-07 13:35:00,long,loss,-100.43623273694477
2025-04-07 14:20:00,2025-04-07 15:30:00,short,win,198.86374081915062
2025-04-09 13:00:00,2025-04-09 13:30:00,short,loss,-101.42050781776682
2025-04-09 15:00:00,2025-04-09 15:25:00,short,loss,-100.40630273958914
2025-04-14 13:00:00,2025-04-15 04:50:00,short,loss,-99.40223971219325
2025-04-15 13:00:00,2025-04-16 00:00:00,long,win,196.81643463014262
2025-04-16 13:00:00,2025-04-16 19:05:00,long,win,200.75276332274547
2025-04-17 13:00:00,2025-04-17 14:30:00,short,win,204.76781858920037
2025-04-17 16:15:00,2025-04-20 22:15:00,long,win,208.86317496098437
2025-04-22 13:10:00,2025-04-22 16:15:00,short,win,213.04043846020406
2025-04-23 14:50:00,2025-04-23 15:20:00,long,loss,-108.65062361470407
2025-04-23 15:55:00,2025-04-23 16:40:00,short,loss,-107.56411737855704
2025-04-29 13:00:00,2025-04-30 08:10:00,long,loss,-106.48847620477147
2025-04-30 14:00:00,2025-04-30 20:35:00,long,loss,-105.42359144272376
2025-05-05 13:00:00,2025-05-06 01:05:00,long,win,208.73871105659302
2025-05-06 13:05:00,2025-05-06 22:00:00,long,win,212.91348527772487
2025-05-08 13:20:00,2025-05-08 15:40:00,long,loss,-108.58587749163968
2025-05-12 13:25:00,2025-05-14 12:10:00,long,loss,-107.50001871672328
2025-05-14 13:55:00,2025-05-15 03:10:00,short,win,212.8500370591121
2025-05-15 13:25:00,2025-05-15 20:05:00,long,win,217.10703780029436
2025-05-27 13:00:00,2025-05-29 00:00:00,long,loss,-110.72458927815012
2025-05-29 13:00:00,2025-05-30 05:05:00,long,loss,-109.61734338536863
2025-06-02 13:00:00,2025-06-02 13:50:00,short,loss,-108.52116995151493
2025-06-02 16:10:00,2025-06-02 22:25:00,short,loss,-107.43595825199978
2025-06-03 13:00:00,2025-06-03 13:50:00,long,loss,-106.36159866947979
2025-06-03 14:40:00,2025-06-05 09:25:00,long,win,210.59596536556998
2025-06-05 13:10:00,2025-06-06 14:10:00,short,win,214.80788467288139
2025-06-09 13:00:00,2025-06-09 16:25:00,short,loss,-109.55202118316951
2025-06-11 13:00:00,2025-06-11 22:00:00,short,loss,-108.45650097133782
2025-06-12 13:05:00,2025-06-18 19:25:00,long,loss,-107.37193596162444
2025-06-19 13:00:00,2025-06-23 13:50:00,short,loss,-106.2982166020082
2025-06-23 16:45:00,2025-06-23 23:30:00,short,win,210.47046887197624
2025-06-25 13:00:00,2025-06-25 23:55:00,short,loss,-107.33993912470787
2025-06-30 13:00:00,2025-07-01 01:05:00,long,win,212.5330794669216
2025-07-01 13:00:00,2025-07-02 00:00:00,long,loss,-108.39187052813
2025-07-02 13:00:00,2025-07-02 22:15:00,short,loss,-107.30795182284871
2025-07-03 13:00:00,2025-07-13 22:00:00,short,loss,-106.23487230462023
2025-07-14 13:00:00,2025-07-16 15:30:00,short,loss,-105.17252358157403
2025-07-16 15:55:00,2025-07-22 00:00:00,short,loss,-104.12079834575829
2025-07-22 13:55:00,2025-07-23 16:00:00,long,loss,-103.07959036230069
2025-07-24 13:00:00,2025-07-24 14:40:00,short,loss,-102.04879445867769
2025-07-24 16:05:00,2025-07-25 14:15:00,short,win,202.05661302818183
2025-07-28 13:00:00,2025-07-31 00:00:00,short,win,206.09774528874547
2025-07-31 13:00:00,2025-08-01 12:30:00,short,loss,-105.10985009726019
2025-08-07 13:00:00,2025-08-12 00:00:00,long,loss,-104.05875159628759
2025-08-12 13:00:00,2025-08-14 16:15:00,long,loss,-103.01816408032471
2025-08-18 13:00:00,2025-08-22 14:15:00,short,loss,-101.98798243952147
2025-08-25 13:00:00,2025-08-26 00:45:00,short,loss,-100.96810261512627
2025-08-26 13:00:00,2025-08-26 20:50:00,short,loss,-99.958421588975
2025-09-01 13:00:00,2025-09-02 14:40:00,long,win,197.9176747461705
2025-09-04 13:00:00,2025-09-07 22:00:00,short,loss,-100.93801412054694
2025-09-08 13:00:00,2025-09-15 15:50:00,long,win,199.85726795868294
2025-09-16 13:00:00,2025-09-19 00:05:00,short,win,203.8544133178566
2025-09-29 13:05:00,2025-10-01 00:00:00,short,loss,-103.96575079210686
2025-10-01 13:05:00,2025-10-02 13:30:00,short,loss,-102.9260932841858
2025-10-02 13:35:00,2025-10-02 14:45:00,short,win,203.79366470268786
2025-10-02 16:20:00,2025-10-02 19:20:00,short,loss,-103.9347689983708
2025-10-06 13:00:00,2025-10-06 14:30:00,short,loss,-102.89542130838709
2025-10-06 16:10:00,2025-10-06 22:25:00,short,loss,-101.86646709530322
2025-10-07 13:20:00,2025-10-08 05:15:00,long,win,201.69560484870036
2025-10-08 13:00:00,2025-10-08 22:05:00,long,loss,-102.86475847283718
2025-10-09 13:15:00,2025-10-09 13:45:00,long,loss,-101.83611088810882
2025-10-09 14:55:00,2025-10-09 16:40:00,short,win,201.63549955845545
2025-10-14 13:10:00,2025-10-14 15:10:00,short,loss,-102.83410477481227
2025-10-14 15:55:00,2025-10-15 03:45:00,long,win,203.6115274541283
2025-10-15 13:00:00,2025-10-15 14:10:00,short,loss,-103.84187900160543
2025-10-15 14:35:00,2025-10-21 00:00:00,short,loss,-102.80346021158937
2025-10-21 15:40:00,2025-10-21 17:25:00,short,win,203.55085121894695
2025-10-22 13:25:00,2025-10-22 14:40:00,long,loss,-103.81093412166294
2025-10-22 15:50:00,2025-10-22 16:30:00,short,loss,-102.77282478044631
2025-10-27 13:05:00,2025-10-27 13:45:00,long,loss,-101.74509653264185
2025-10-27 16:15:00,2025-10-28 04:25:00,long,loss,-100.72764556731543
2025-10-28 13:05:00,2025-10-30 04:35:00,long,win,199.44073822328457
2025-10-30 13:00:00,2025-10-30 13:55:00,short,loss,-101.71477649387512
2025-10-30 16:10:00,2025-10-30 19:00:00,short,loss,-100.69762872893638
2025-11-03 13:00:00,2025-11-03 23:10:00,long,loss,-99.69065244164702
2025-11-04 13:00:00,2025-11-04 14:30:00,short,win,197.38749183446112
2025-11-04 15:40:00,2025-11-04 18:35:00,long,loss,-100.66762083557516
2025-11-05 13:00:00,2025-11-06 08:15:00,long,win,199.32188925443884
2025-11-06 13:00:00,2025-11-16 23:00:00,short,loss,-101.65416351976381
2025-11-18 13:00:00,2025-11-20 00:00:00,long,win,201.27524376913232
2025-11-20 13:25:00,2025-11-20 16:40:00,long,loss,-102.65037432225749
2025-11-24 13:00:00,2025-11-24 20:35:00,long,win,203.2477411580698
2025-11-25 13:00:00,2025-11-28 00:30:00,long,win,207.3126959812312
2025-12-01 13:00:00,2025-12-01 14:35:00,long,loss,-105.7294749504279
2025-12-01 16:05:00,2025-12-03 00:00:00,long,loss,-104.67218020092363
2025-12-03 13:00:00,2025-12-04 03:00:00,long,loss,-103.6254583989144
2025-12-04 13:00:00,2025-12-04 16:15:00,short,loss,-102.58920381492526
2025-12-10 13:00:00,2025-12-10 19:05:00,short,loss,-101.563311776776
2025-12-11 13:00:00,2025-12-11 14:35:00,short,loss,-100.54767865900826
2025-12-15 13:00:00,2025-12-15 16:35:00,short,win,199.08440374483635
2025-12-17 13:00:00,2025-12-22 01:00:00,long,win,203.0660918197331
2025-12-22 13:00:00,2025-12-23 01:00:00,long,win,207.12741365612777
2025-12-23 13:00:00,2025-12-23 14:05:00,long,loss,-105.63498096462516
2025-12-23 15:50:00,2025-12-23 17:00:00,short,loss,-104.57863115497891
2025-12-24 13:00:00,2025-12-24 14:50:00,long,loss,-103.53284484342912
2025-12-24 16:10:00,2025-12-25 23:00:00,short,loss,-102.49751639499483
2025-12-29 13:00:00,2025-12-29 13:40:00,long,loss,-101.47254123104489
2025-12-29 16:55:00,2025-12-30 02:55:00,short,loss,-100.45781581873443
2025-12-30 13:05:00,2025-12-30 14:40:00,long,loss,-99.45323766054709
2025-12-30 16:30:00,2026-01-05 00:30:00,short,loss,-98.45870528394163
2026-01-05 13:00:00,2026-01-05 14:50:00,short,loss,-97.47411823110221
2026-01-05 16:30:00,2026-01-09 14:10:00,long,win,192.99875409758235
2026-01-13 13:00:00,2026-01-16 15:30:00,long,loss,-98.42936458976699
2026-01-19 13:00:00,2026-01-20 07:25:00,long,win,194.89014188773865
2026-01-20 13:00:00,2026-01-20 16:55:00,short,loss,-99.39397236274672
2026-01-22 13:00:00,2026-01-22 15:25:00,short,loss,-98.40003263911926
2026-01-29 13:00:00,2026-01-29 13:35:00,long,loss,-97.41603231272806
2026-01-29 13:40:00,2026-01-29 14:45:00,long,loss,-96.44187198960077
2026-02-03 13:00:00,2026-02-03 16:35:00,long,win,190.95490653940954
2026-02-05 13:20:00,2026-02-05 13:40:00,long,loss,-97.38700233509886
2026-02-05 14:55:00,2026-02-05 15:25:00,long,loss,-96.41313231174787
2026-02-09 13:00:00,2026-02-09 20:30:00,long,win,190.8980019772608
2026-02-10 13:05:00,2026-02-10 14:15:00,short,loss,-97.357981008403
2026-02-10 15:05:00,2026-02-11 10:20:00,short,loss,-96.38440119831898
2026-02-11 13:00:00,2026-02-11 13:30:00,short,win,190.8411143726716
2026-02-11 14:10:00,2026-02-12 16:10:00,short,win,194.65793666012502
2026-02-16 13:00:00,2026-02-17 00:50:00,short,win,198.55109539332753
2026-02-17 13:00:00,2026-02-17 14:00:00,short,win,202.5221173011941
2026-02-17 16:10:00,2026-02-17 17:10:00,long,loss,-103.286279823609
2026-02-23 13:00:00,2026-02-23 20:00:00,long,win,204.5068340507458
2026-02-24 13:00:00,2026-02-26 00:30:00,short,loss,-104.29848536588035
2026-02-26 13:00:00,2026-03-01 23:00:00,short,loss,-103.25550051222156
2026-03-02 13:00:00,2026-03-02 14:10:00,long,loss,-102.22294550709934
2026-03-02 15:40:00,2026-03-02 16:00:00,short,win,202.4014321040567
2026-03-03 13:25:00,2026-03-03 14:35:00,short,win,206.44946074613782
2026-03-03 16:45:00,2026-03-03 17:30:00,long,loss,-105.28922498053029
2026-03-04 13:00:00,2026-03-04 18:20:00,short,win,208.47266546145
2026-03-05 13:00:00,2026-03-05 13:20:00,short,win,212.64211877067896
2026-03-05 15:55:00,2026-03-05 16:15:00,long,loss,-108.44748057304628
2026-03-09 13:00:00,2026-03-09 18:50:00,short,loss,-107.36300576731581
2026-03-10 13:45:00,2026-03-10 18:15:00,long,loss,-106.28937570964264
2026-03-11 13:00:00,2026-03-12 15:10:00,short,win,210.45296390509245
2026-03-12 16:45:00,2026-03-12 19:00:00,short,win,214.6620231831943
