entry_time,exit_time,type,status,pnl
2024-05-29 13:15:00,2024-06-05 16:20:00,short,loss,-69.52026903647806
2024-06-05 16:30:00,2024-06-07 12:30:00,long,loss,-68.82506634611329
2024-06-10 13:15:00,2024-06-13 15:45:00,long,loss,-68.13681568265216
2024-06-13 16:40:00,2024-06-14 09:45:00,short,loss,-67.45544752582563
2024-06-17 13:00:00,2024-06-18 16:05:00,short,loss,-66.78089305056737
2024-06-19 13:00:00,2024-06-20 23:55:00,long,win,132.2261682401234
2024-06-24 13:00:00,2024-06-25 17:50:00,long,loss,-67.43534580246293
2024-06-26 13:00:00,2024-06-27 14:00:00,short,loss,-66.7609923444383
2024-06-27 14:35:00,2024-07-03 13:50:00,long,win,132.18676484198787
2024-07-03 15:35:00,2024-07-04 13:20:00,long,loss,-67.4152500694138
2024-07-04 13:55:00,2024-07-05 03:00:00,long,loss,-66.74109756871967
2024-07-08 13:00:00,2024-07-11 09:30:00,short,loss,-66.07368659303248
2024-07-11 13:45:00,2024-07-12 01:15:00,long,loss,-65.41294972710214
2024-07-15 13:00:00,2024-07-16 09:25:00,long,win,129.51764045966226
2024-07-16 13:05:00,2024-07-16 15:05:00,short,loss,-66.05399663442775
2024-07-16 16:50:00,2024-07-17 16:50:00,long,loss,-65.39345666808347
2024-07-18 13:00:00,2024-07-18 17:15:00,long,loss,-64.73952210140264
2024-07-22 13:00:00,2024-07-24 06:50:00,short,loss,-64.0921268803886
2024-07-24 13:00:00,2024-07-24 19:45:00,long,loss,-63.45120561158472
2024-07-25 13:00:00,2024-07-26 02:25:00,short,loss,-62.81669355546887
2024-07-29 13:00:00,2024-07-31 02:50:00,short,loss,-62.188526619914185
2024-07-31 13:00:00,2024-08-02 06:05:00,long,win,123.13328270743008
2024-08-05 13:05:00,2024-08-05 13:35:00,short,loss,-62.797974180789346
2024-08-05 14:10:00,2024-08-05 23:10:00,long,win,124.3399888779629
2024-08-06 13:00:00,2024-08-06 14:05:00,short,loss,-63.41339432776108
2024-08-06 14:50:00,2024-08-07 22:20:00,short,win,125.55852076896694
2024-08-08 13:15:00,2024-08-08 14:30:00,short,loss,-64.03484559217314
2024-08-08 15:00:00,2024-08-08 19:20:00,short,loss,-63.39449713625141
2024-08-12 13:00:00,2024-08-12 18:25:00,long,win,125.5211043297778
2024-08-13 13:00:00,2024-08-13 19:45:00,long,loss,-64.01576320818667
2024-08-14 13:00:00,2024-08-16 12:55:00,short,loss,-63.37560557610481
2024-08-19 13:00:00,2024-08-19 21:00:00,short,loss,-62.741849520343756
2024-08-20 13:00:00,2024-08-20 15:05:00,long,loss,-62.11443102514032
2024-08-21 13:00:00,2024-08-21 13:45:00,long,loss,-61.49328671488892
2024-08-21 15:05:00,2024-08-22 14:05:00,long,loss,-60.87835384774003
2024-08-22 15:05:00,2024-08-23 09:00:00,short,loss,-60.269570309262626
2024-08-26 13:00:00,2024-08-27 22:15:00,short,win,119.33374921234001
2024-08-28 13:00:00,2024-08-29 00:20:00,short,loss,-60.8602120982934
2024-08-29 13:00:00,2024-09-06 09:40:00,short,loss,-60.25160997731047
2024-09-09 13:00:00,2024-09-12 13:10:00,long,win,119.29818775507475
2024-09-12 16:10:00,2024-09-13 03:30:00,short,loss,-60.84207575508812
2024-09-16 13:00:00,2024-09-17 16:20:00,long,loss,-60.233654997537236
2024-09-18 13:00:00,2024-09-18 19:20:00,long,loss,-59.63131844756186
2024-09-19 13:05:00,2024-09-20 05:10:00,short,loss,-59.03500526308624
2024-09-23 13:00:00,2024-09-24 19:40:00,long,win,116.88931042091076
2024-09-25 13:00:00,2024-09-27 15:05:00,long,loss,-59.613548314664484
2024-09-30 13:00:00,2024-10-01 13:30:00,short,loss,-59.017412831517845
2024-10-01 14:35:00,2024-10-02 01:10:00,long,win,116.85447740640534
2024-10-02 13:00:00,2024-10-03 07:50:00,long,loss,-59.59578347726672
2024-10-03 13:00:00,2024-10-05 11:20:00,long,win,117.9996512849881
2024-10-07 13:00:00,2024-10-08 15:25:00,short,win,120.35964431068787
2024-10-09 13:00:00,2024-10-11 00:00:00,short,loss,-61.38341859845082
2024-10-14 13:00:00,2024-10-16 07:30:00,short,loss,-60.769584412466315
2024-10-16 13:00:00,2024-10-18 02:15:00,long,win,120.32377713668329
2024-10-21 13:05:00,2024-10-21 19:10:00,long,loss,-61.365126339708475
2024-10-22 13:00:00,2024-10-23 09:00:00,long,win,121.50295015262279
2024-10-23 13:25:00,2024-10-30 06:10:00,short,loss,-61.96650457783762
2024-10-30 13:00:00,2024-10-31 13:50:00,long,loss,-61.34683953205924
2024-10-31 16:20:00,2024-11-01 18:55:00,long,loss,-60.73337113673864
2024-11-04 13:00:00,2024-11-04 21:20:00,long,loss,-60.12603742537126
2024-11-05 13:00:00,2024-11-06 03:35:00,short,win,119.04955410223509
2024-11-06 14:10:00,2024-11-06 15:05:00,short,loss,-60.71527259213989
2024-11-06 15:05:00,2024-11-07 15:10:00,long,win,120.21623973243699
2024-11-07 16:05:00,2024-11-07 21:20:00,short,loss,-61.31028226354287
2024-11-11 13:20:00,2024-11-11 15:45:00,short,win,121.39435888181488
2024-11-12 13:40:00,2024-11-12 22:10:00,long,loss,-61.91112302972559
2024-11-13 13:00:00,2024-11-13 17:00:00,long,loss,-61.29201179942833
2024-11-14 13:00:00,2024-11-15 23:05:00,long,win,121.35818336286809
2024-11-18 13:00:00,2024-11-19 06:50:00,long,win,123.78534703012545
2024-11-19 13:00:00,2024-11-20 19:05:00,long,loss,-63.13052698536398
2024-11-21 13:00:00,2024-11-22 03:25:00,short,loss,-62.49922171551034
2024-11-25 13:00:00,2024-11-25 14:20:00,short,win,123.74845899671047
2024-11-25 16:35:00,2024-11-27 13:55:00,short,loss,-63.111714088322344
2024-11-27 14:50:00,2024-12-05 17:10:00,short,win,124.96119389487824
2024-12-09 13:00:00,2024-12-09 21:00:00,long,loss,-63.7302088863879
2024-12-10 13:00:00,2024-12-11 15:00:00,long,win,126.18581359504805
2024-12-11 15:30:00,2024-12-11 17:50:00,short,loss,-64.3547649334745
2024-12-12 13:00:00,2024-12-13 15:55:00,short,win,127.42243456827951
2024-12-16 13:00:00,2024-12-17 10:00:00,long,loss,-64.98544162982256
2024-12-17 13:00:00,2024-12-18 19:55:00,short,win,128.67117442704867
2024-12-19 13:05:00,2024-12-23 07:45:00,short,loss,-65.62229895779483
2024-12-23 13:00:00,2024-12-26 15:20:00,short,loss,-64.96607596821687
2024-12-30 13:00:00,2024-12-30 16:20:00,long,loss,-64.3164152085347
2024-12-31 13:00:00,2025-01-02 14:30:00,long,win,127.34650211289873
2025-01-02 15:20:00,2025-01-07 13:20:00,short,loss,-64.94671607757834
2025-01-07 14:55:00,2025-01-09 12:00:00,short,loss,-64.29724891680256
2025-01-09 13:55:00,2025-01-10 15:10:00,short,loss,-63.65427642763454
2025-01-13 13:00:00,2025-01-15 07:35:00,short,loss,-63.01773366335819
2025-01-15 13:05:00,2025-01-16 11:30:00,short,loss,-62.38755632672462
2025-01-16 13:00:00,2025-01-18 05:55:00,long,loss,-61.76368076345737
2025-01-20 13:00:00,2025-01-21 03:00:00,short,loss,-61.1460439558228
2025-01-21 13:00:00,2025-01-22 10:40:00,long,win,121.06916703252914
2025-01-22 13:00:00,2025-01-23 13:25:00,long,loss,-61.745275186589865
2025-01-23 14:20:00,2025-01-24 02:35:00,short,loss,-61.12782243472397
2025-01-27 13:00:00,2025-01-28 22:15:00,short,loss,-60.51654421037672
2025-01-29 13:00:00,2025-01-30 09:15:00,short,loss,-59.911378768272954
2025-01-30 13:00:00,2025-01-31 12:25:00,long,win,118.62452996118046
2025-02-03 13:10:00,2025-02-05 01:00:00,long,win,120.99702056040405
2025-02-05 13:00:00,2025-02-05 20:55:00,long,loss,-61.70848048580607
2025-02-06 13:00:00,2025-02-06 15:05:00,short,win,122.18279136189602
2025-02-06 16:40:00,2025-02-10 06:45:00,long,win,124.62644718913394
2025-02-10 13:00:00,2025-02-11 13:00:00,long,loss,-63.55948806645831
2025-02-11 14:15:00,2025-02-12 12:00:00,long,loss,-62.92389318579372
2025-02-12 13:00:00,2025-02-12 13:30:00,long,loss,-62.29465425393579
2025-02-12 14:05:00,2025-02-13 09:45:00,long,win,123.34341542279286
2025-02-13 13:00:00,2025-02-14 10:05:00,short,loss,-62.90514186562436
2025-02-17 13:00:00,2025-02-18 23:00:00,long,win,124.55218089393622
2025-02-19 13:00:00,2025-02-19 17:50:00,long,loss,-63.52161225590748
2025-02-20 13:00:00,2025-02-21 15:40:00,short,win,125.7727922666968
2025-02-24 13:00:00,2025-02-25 00:30:00,long,win,128.28824811203074
2025-02-25 13:05:00,2025-02-25 16:20:00,short,win,130.85401307427136
2025-02-26 13:00:00,2025-02-27 14:45:00,short,win,133.4710933357568
2025-02-27 16:45:00,2025-02-28 04:10:00,short,win,136.1405152024719
2025-03-03 13:00:00,2025-03-04 09:30:00,long,win,138.86332550652133
2025-03-04 13:00:00,2025-03-05 13:50:00,long,loss,-70.82029600832588
2025-03-05 14:40:00,2025-03-06 10:10:00,long,loss,-70.11209304824263
2025-03-06 13:00:00,2025-03-06 15:05:00,short,loss,-69.4109721177602
2025-03-10 13:00:00,2025-03-10 17:00:00,long,loss,-68.7168623965826
2025-03-11 13:00:00,2025-03-12 09:15:00,short,loss,-68.02969377261677
2025-03-12 13:00:00,2025-03-13 12:00:00,long,win,134.6987936697812
2025-03-13 13:00:00,2025-03-13 14:40:00,short,loss,-68.69638477158841
2025-03-17 13:00:00,2025-03-18 02:05:00,short,loss,-68.00942092387253
2025-03-18 13:00:00,2025-03-21 02:15:00,long,win,134.6586534292676
2025-03-24 13:00:00,2025-03-27 10:30:00,short,loss,-68.67591324892648
2025-03-27 13:10:00,2025-03-28 02:05:00,short,loss,-67.9891541164372
2025-03-31 13:00:00,2025-04-01 16:15:00,long,loss,-67.30926257527284
2025-04-02 13:00:00,2025-04-02 23:30:00,long,win,133.27233989904022
2025-04-03 13:30:00,2025-04-03 13:45:00,short,loss,-67.9688933485105
2025-04-03 15:25:00,2025-04-04 11:05:00,short,loss,-67.28920441502541
2025-04-07 13:00:00,2025-04-07 13:35:00,long,loss,-66.61631237087515
2025-04-07 15:00:00,2025-04-09 06:15:00,short,loss,-65.95014924716641
2025-04-09 13:00:00,2025-04-09 14:20:00,long,win,130.58129550938946
2025-04-09 15:05:00,2025-04-09 17:30:00,long,loss,-66.59646070978863
2025-04-10 13:05:00,2025-04-10 15:15:00,long,win,131.8609922053815
2025-04-10 16:00:00,2025-04-10 22:35:00,long,win,134.49821204948913
2025-04-14 13:00:00,2025-04-15 22:05:00,short,loss,-68.59408814523945
2025-04-16 13:00:00,2025-04-16 22:00:00,long,win,135.81629452757412
2025-04-17 13:00:00,2025-04-20 22:15:00,short,loss,-69.2663102090628
2025-04-21 13:15:00,2025-04-22 01:40:00,long,win,137.14729421394435
2025-04-22 13:10:00,2025-04-22 15:10:00,short,loss,-69.94512004911161
2025-04-22 15:40:00,2025-04-22 16:00:00,long,loss,-69.2456688486205
2025-04-23 14:55:00,2025-04-23 22:05:00,short,loss,-68.5532121601343
2025-04-24 13:00:00,2025-04-24 22:25:00,short,loss,-67.86768003853294
2025-04-28 13:00:00,2025-04-28 14:20:00,short,loss,-67.18900323814762
2025-04-29 13:00:00,2025-04-30 08:10:00,long,loss,-66.51711320576614
2025-04-30 13:55:00,2025-04-30 20:30:00,long,loss,-65.85194207370849
2025-05-01 13:00:00,2025-05-02 07:35:00,long,win,130.38684530594278
2025-05-05 13:00:00,2025-05-06 01:30:00,long,win,132.99458221206166
2025-05-06 13:35:00,2025-05-06 20:50:00,long,win,135.6544738563029
2025-05-07 13:00:00,2025-05-07 19:15:00,long,loss,-69.18378166671447
2025-05-08 13:20:00,2025-05-08 15:40:00,long,loss,-68.49194385004732
2025-05-12 13:25:00,2025-05-13 01:35:00,long,loss,-67.80702441154685
2025-05-13 13:00:00,2025-05-14 12:35:00,short,win,134.25790833486275
2025-05-14 13:55:00,2025-05-15 02:40:00,short,win,136.94306650156
2025-05-15 13:25:00,2025-05-15 20:00:00,long,win,139.6819278315912
2025-05-19 13:10:00,2025-05-20 02:30:00,short,win,142.47556638822303
2025-05-20 13:00:00,2025-05-20 13:55:00,short,loss,-72.66253885799375
2025-05-20 16:40:00,2025-05-21 19:10:00,long,win,143.8718269388276
2025-05-22 13:10:00,2025-05-22 13:55:00,long,loss,-73.37463173880208
2025-05-22 14:40:00,2025-05-23 11:45:00,long,win,145.2817708428281
2025-05-26 13:00:00,2025-05-27 06:45:00,long,loss,-74.09370312984234
2025-05-27 13:00:00,2025-05-28 23:05:00,long,loss,-73.35276609854392
2025-05-29 13:00:00,2025-05-30 05:15:00,long,loss,-72.61923843755848
2025-06-02 13:00:00,2025-06-02 13:55:00,short,loss,-71.8930460531829
2025-06-02 15:30:00,2025-06-03 05:35:00,long,loss,-71.17411559265108
2025-06-03 13:00:00,2025-06-03 14:00:00,long,loss,-70.46237443672456
2025-06-03 14:45:00,2025-06-04 01:30:00,short,loss,-69.75775069235732
2025-06-04 13:00:00,2025-06-06 14:15:00,long,loss,-69.06017318543374
2025-06-09 13:00:00,2025-06-09 16:45:00,short,loss,-68.3695714535794
2025-06-10 13:05:00,2025-06-10 18:55:00,long,loss,-67.68587573904361
2025-06-11 13:00:00,2025-06-11 20:55:00,short,loss,-67.00901698165316
2025-06-12 13:05:00,2025-06-13 02:30:00,long,win,132.6778536236733
2025-06-16 13:00:00,2025-06-16 18:55:00,short,win,135.33141069614675
2025-06-17 13:00:00,2025-06-19 05:50:00,short,win,138.03803891006967
2025-06-19 13:00:00,2025-06-21 20:05:00,short,loss,-70.39939984413554
2025-06-23 13:00:00,2025-06-23 13:40:00,short,loss,-69.69540584569418
2025-06-23 14:10:00,2025-06-23 22:00:00,long,loss,-68.99845178723724
2025-06-24 13:00:00,2025-06-26 07:35:00,short,loss,-68.30846726936487
2025-06-26 13:15:00,2025-06-27 10:50:00,short,win,135.25076519334246
2025-06-30 13:00:00,2025-07-01 01:20:00,long,win,137.9557804972093
2025-07-01 13:00:00,2025-07-01 21:35:00,long,loss,-70.35744805357675
2025-07-02 13:00:00,2025-07-07 01:20:00,short,win,139.30774714608194
2025-07-07 13:00:00,2025-07-08 15:10:00,long,loss,-71.0469510445018
2025-07-08 15:55:00,2025-07-09 19:40:00,short,loss,-70.33648153405677
2025-07-10 13:00:00,2025-07-14 08:10:00,long,win,139.26623343743242
2025-07-14 13:00:00,2025-07-17 12:50:00,short,win,142.0515581061811
2025-07-17 14:00:00,2025-07-18 12:30:00,long,win,144.8925892683047
2025-07-21 13:05:00,2025-07-23 00:20:00,long,win,147.79044105367078
2025-07-23 13:10:00,2025-07-24 07:55:00,short,win,150.74624987474422
2025-07-24 13:00:00,2025-07-28 13:50:00,short,win,153.7611748722391
2025-07-28 15:25:00,2025-07-30 15:20:00,long,loss,-78.41819918484194
2025-07-30 16:20:00,2025-07-30 19:00:00,long,loss,-77.63401719299353
2025-07-31 13:00:00,2025-08-01 12:30:00,short,loss,-76.8576770210636
2025-08-04 13:00:00,2025-08-11 07:50:00,long,loss,-76.08910025085295
2025-08-11 13:00:00,2025-08-19 20:15:00,short,win,150.65641849668884
2025-08-20 13:00:00,2025-08-26 19:50:00,long,win,153.66954686662262
2025-08-27 13:00:00,2025-08-28 14:05:00,long,win,156.74293780395507
2025-08-28 15:25:00,2025-08-29 13:35:00,short,loss,-79.9388982800171
2025-09-01 13:00:00,2025-09-02 01:10:00,long,win,158.27901859443384
2025-09-02 13:00:00,2025-09-02 14:25:00,short,loss,-80.72229948316127
2025-09-03 13:00:00,2025-09-04 02:50:00,long,loss,-79.91507648832965
2025-09-04 13:00:00,2025-09-05 12:30:00,short,loss,-79.11592572344635
2025-09-08 13:00:00,2025-09-09 14:00:00,long,win,156.64953293242377
2025-09-09 14:05:00,2025-09-15 15:50:00,short,loss,-79.89126179553612
2025-09-16 13:00:00,2025-09-18 06:00:00,short,win,158.18469835516154
2025-09-18 13:00:00,2025-09-19 19:15:00,short,loss,-80.67419616113237
2025-09-22 13:00:00,2025-09-23 08:30:00,long,win,159.7349083990421
2025-09-23 13:00:00,2025-09-23 18:55:00,long,loss,-81.46480328351147
2025-09-24 13:00:00,2025-09-24 15:30:00,long,loss,-80.65015525067636
2025-09-25 13:10:00,2025-09-26 13:10:00,short,loss,-79.8436536981696
2025-09-29 13:00:00,2025-09-29 21:15:00,short,loss,-79.0452171611879
2025-09-30 13:00:00,2025-09-30 14:05:00,short,loss,-78.25476498957603
2025-09-30 15:05:00,2025-09-30 19:50:00,short,loss,-77.47221733968027
2025-10-01 13:05:00,2025-10-02 15:35:00,short,win,153.39499033256692
2025-10-02 16:15:00,2025-10-04 15:45:00,long,win,156.46289013921825
2025-10-06 13:05:00,2025-10-06 14:30:00,short,loss,-79.7960739710013
2025-10-06 16:10:00,2025-10-06 22:20:00,short,loss,-78.9981132312913
2025-10-07 13:20:00,2025-10-08 04:45:00,long,win,156.41626419795676
2025-10-08 13:00:00,2025-10-08 22:10:00,long,loss,-79.77229474095795
2025-10-09 13:00:00,2025-10-09 13:45:00,long,loss,-78.97457179354836
2025-10-09 14:55:00,2025-10-09 16:40:00,short,win,156.36965215122575
2025-10-13 13:05:00,2025-10-13 23:35:00,long,win,159.49704519425026
2025-10-14 13:10:00,2025-10-14 15:10:00,short,loss,-81.34349304906763
2025-10-14 15:55:00,2025-10-15 01:10:00,long,win,161.06011623715392
2025-10-15 13:00:00,2025-10-15 20:40:00,short,loss,-82.1406592809485
2025-10-16 13:00:00,2025-10-16 14:10:00,short,loss,-81.31925268813902
2025-10-16 16:40:00,2025-10-16 20:10:00,long,win,161.01212032251524
2025-10-20 13:30:00,2025-10-20 14:00:00,long,loss,-82.11618136448277
2025-10-20 14:10:00,2025-10-20 19:05:00,long,win,162.59003910167587
2025-10-21 15:40:00,2025-10-21 17:25:00,short,win,165.8418398837094
2025-10-22 13:25:00,2025-10-22 14:40:00,long,loss,-84.57933834069179
2025-10-22 16:25:00,2025-10-22 19:20:00,long,win,167.46708991456973
2025-10-23 13:45:00,2025-10-23 20:00:00,long,loss,-85.40821585643056
2025-10-27 13:00:00,2025-10-27 13:45:00,long,loss,-84.55413369786626
2025-10-27 16:20:00,2025-10-28 01:05:00,short,loss,-83.7085923608876
2025-10-28 13:00:00,2025-10-29 07:05:00,long,win,165.74301287455742
2025-10-29 13:00:00,2025-10-29 18:35:00,short,win,169.0578731320486
2025-10-30 13:00:00,2025-10-30 14:00:00,short,loss,-86.21951529734478
2025-10-30 14:40:00,2025-10-30 22:50:00,long,win,170.71464028874266
2025-11-03 13:00:00,2025-11-03 23:10:00,long,loss,-87.06446654725876
2025-11-04 13:00:00,2025-11-04 14:30:00,short,win,172.38764376357236
2025-11-04 15:40:00,2025-11-04 18:30:00,long,loss,-87.91769831942189
2025-11-05 13:00:00,2025-11-06 07:30:00,long,win,174.07704267245535
2025-11-06 13:00:00,2025-11-10 01:15:00,short,loss,-88.77929176295224
2025-11-10 13:15:00,2025-11-12 15:15:00,long,win,175.78299769064543
2025-11-13 13:00:00,2025-11-13 18:25:00,short,win,179.29865764445833
2025-11-17 13:00:00,2025-11-17 16:00:00,long,loss,-91.44231539867374
2025-11-17 16:30:00,2025-11-17 19:30:00,long,loss,-90.52789224468701
2025-11-18 13:00:00,2025-11-19 05:30:00,long,win,179.24522664448028
2025-11-19 13:00:00,2025-11-19 15:15:00,short,loss,-91.41506558868494
2025-11-19 15:30:00,2025-11-19 16:25:00,short,win,181.0018298655962
2025-11-20 13:20:00,2025-11-20 16:40:00,long,loss,-92.31093323145406
2025-11-24 13:00:00,2025-11-24 20:35:00,long,win,182.77564779827904
2025-11-25 13:05:00,2025-11-28 01:00:00,long,win,186.4311607542446
2025-12-01 13:00:00,2025-12-01 14:35:00,long,loss,-95.07989198466474
2025-12-01 16:15:00,2025-12-02 09:35:00,short,win,188.2581861296362
2025-12-02 13:00:00,2025-12-02 15:35:00,long,loss,-96.01167492611447
2025-12-02 16:50:00,2025-12-02 20:45:00,short,loss,-95.05155817685332
2025-12-03 13:00:00,2025-12-04 05:35:00,long,loss,-94.10104259508478
2025-12-04 13:00:00,2025-12-04 16:15:00,short,loss,-93.16003216913394
2025-12-04 16:40:00,2025-12-05 15:35:00,long,win,184.45686369488521
2025-12-08 13:00:00,2025-12-11 00:05:00,short,loss,-94.07300048439146
2025-12-11 13:00:00,2025-12-11 16:45:00,long,win,186.26454095909506
2025-12-15 13:00:00,2025-12-15 16:35:00,short,win,189.98983177827697
2025-12-16 13:00:00,2025-12-17 14:00:00,long,win,193.7896284138425
2025-12-17 14:10:00,2025-12-18 16:10:00,short,loss,-98.83271049105969
2025-12-22 13:00:00,2025-12-23 00:05:00,long,win,195.68876677229815
2025-12-23 13:00:00,2025-12-23 14:05:00,long,loss,-99.80127105387206
2025-12-23 15:50:00,2025-12-23 16:55:00,short,loss,-98.80325834333335
2025-12-24 13:00:00,2025-12-24 14:50:00,long,loss,-97.8152257599
2025-12-24 16:10:00,2025-12-25 18:30:00,short,loss,-96.83707350230101
2025-12-29 13:00:00,2025-12-29 13:40:00,long,loss,-95.868702767278
2025-12-30 13:05:00,2025-12-30 14:40:00,long,loss,-94.91001573960521
2025-12-30 16:30:00,2025-12-31 05:45:00,short,win,187.9218311644183
2025-12-31 13:05:00,2025-12-31 13:45:00,short,loss,-95.84013389385333
2025-12-31 15:05:00,2026-01-02 03:00:00,short,loss,-94.8817325549148
2026-01-05 13:00:00,2026-01-05 14:55:00,short,loss,-93.93291522936565
2026-01-05 16:30:00,2026-01-06 17:30:00,long,win,185.987172154144
2026-01-07 13:00:00,2026-01-08 20:30:00,short,loss,-94.85345779861343
2026-01-12 13:00:00,2026-01-16 15:30:00,long,loss,-93.9049232206273
2026-01-19 13:00:00,2026-01-20 05:30:00,long,win,185.93174797684205
2026-01-20 13:00:00,2026-01-20 16:55:00,short,loss,-94.82519146818944
2026-01-21 13:00:00,2026-01-21 17:30:00,short,win,187.75387910701508
2026-01-22 13:00:00,2026-01-22 15:25:00,short,loss,-95.75447834457769
2026-01-26 13:10:00,2026-01-26 19:45:00,short,win,189.59386712226384
2026-01-27 13:00:00,2026-01-27 14:10:00,long,loss,-96.69287223235455
2026-01-27 14:40:00,2026-01-27 20:10:00,long,win,191.45188702006203
2026-01-28 13:10:00,2026-01-28 15:05:00,long,loss,-97.64046238023164
2026-01-28 15:15:00,2026-01-28 16:45:00,short,loss,-96.66405775642932
2026-01-29 13:00:00,2026-01-29 14:45:00,long,loss,-95.69741717886504
2026-02-02 14:10:00,2026-02-02 14:30:00,short,loss,-94.7404430070764
2026-02-02 14:45:00,2026-02-02 15:30:00,short,win,187.58607715401126
2026-02-02 16:15:00,2026-02-02 18:15:00,short,win,191.3377986970915
2026-02-03 13:00:00,2026-02-03 16:35:00,long,win,195.16455467103333
2026-02-04 13:00:00,2026-02-04 14:35:00,short,win,199.067845764454
2026-02-05 13:20:00,2026-02-05 13:40:00,long,loss,-101.52460133987154
2026-02-05 14:55:00,2026-02-05 15:25:00,long,loss,-100.50935532647281
2026-02-05 16:15:00,2026-02-05 16:50:00,long,win,199.0085235464162
2026-02-09 13:00:00,2026-02-09 16:25:00,long,win,202.9886940173445
2026-02-10 13:05:00,2026-02-10 14:15:00,short,loss,-103.52423394884569
2026-02-10 14:55:00,2026-02-11 10:20:00,short,loss,-102.48899160935724
2026-02-11 13:00:00,2026-02-12 16:10:00,short,win,202.92820338652731
2026-02-16 13:00:00,2026-02-16 15:00:00,long,loss,-103.49338372712893
2026-02-16 16:25:00,2026-02-17 00:50:00,long,loss,-102.45844988985765
2026-02-17 13:00:00,2026-02-17 14:00:00,short,win,202.8677307819181
2026-02-17 16:10:00,2026-02-17 17:10:00,long,loss,-103.46254269877824
2026-02-18 13:45:00,2026-02-19 07:05:00,long,win,204.8558345435809
2026-02-19 13:00:00,2026-02-19 15:25:00,short,loss,-104.47647561722626
2026-02-19 16:15:00,2026-02-20 06:50:00,short,loss,-103.431710861054
2026-02-23 13:00:00,2026-02-23 16:15:00,long,win,204.79478750488693
2026-02-24 13:00:00,2026-02-25 01:35:00,short,loss,-104.44534162749233
2026-02-25 13:00:00,2026-02-25 20:55:00,long,loss,-103.4008882112174
2026-02-26 13:00:00,2026-02-27 13:05:00,short,loss,-102.36687932910523
2026-03-02 13:00:00,2026-03-02 14:05:00,long,loss,-101.34321053581418
2026-03-03 13:25:00,2026-03-03 14:35:00,short,win,200.6595568609121
2026-03-03 15:55:00,2026-03-04 01:45:00,long,win,204.67274799813032
2026-03-04 13:00:00,2026-03-04 18:10:00,short,win,208.76620295809295
2026-03-05 13:00:00,2026-03-05 15:05:00,short,win,212.94152701725483
2026-03-05 15:55:00,2026-03-05 16:20:00,long,loss,-108.60017877879994
2026-03-09 13:00:00,2026-03-09 19:00:00,short,loss,-107.51417699101195
2026-03-10 13:45:00,2026-03-10 18:15:00,long,loss,-106.43903522110185
2026-03-11 13:00:00,2026-03-12 15:10:00,short,win,210.74928973778165
2026-03-12 16:40:00,2026-03-12 17:40:00,long,loss,-107.48213776626865
