entry_time,exit_time,status,pnl,score,type
2021-10-12 13:05:00,2021-10-12 13:30:00,loss,-193.5372150369393,5,long
2021-10-12 14:10:00,2021-10-12 14:35:00,loss,-191.98891731664378,5,long
2021-10-12 17:20:00,2021-10-12 19:20:00,loss,-190.45300597811064,5,short
2021-10-14 08:00:00,2021-10-14 10:55:00,win,885.6064777982145,7,long
2021-10-14 10:55:00,2021-10-14 11:25:00,loss,-294.0213506290072,6,long
2021-10-14 11:30:00,2021-10-14 11:55:00,loss,-290.4930944214591,6,long
2021-10-14 12:30:00,2021-10-14 13:35:00,loss,-191.33811819226776,5,long
2021-10-14 14:05:00,2021-10-14 14:25:00,loss,-284.7111198700944,6,long
2021-10-14 14:30:00,2021-10-14 14:45:00,loss,-281.2945864316533,6,long
2021-10-14 15:10:00,2021-10-14 23:50:00,loss,-185.27936759631564,5,long
2021-10-19 08:00:00,2021-10-19 09:30:00,loss,-275.6956989833177,6,long
2021-10-19 11:30:00,2021-10-19 12:15:00,win,453.97891765919644,5,long
2021-10-19 12:15:00,2021-10-19 12:20:00,loss,-347.2938720092853,7,long
2021-10-19 12:40:00,2021-10-19 13:35:00,loss,-273.66757114331676,6,long
2021-10-19 13:45:00,2021-10-19 13:55:00,loss,-180.25570685973133,5,long
2021-10-19 14:00:00,2021-10-19 15:35:00,win,447.0341530121337,5,short
2021-10-19 15:35:00,2021-10-20 01:20:00,loss,-182.38993442895054,5,short
2021-10-20 08:00:00,2021-10-20 11:05:00,win,452.3270373837974,5,long
2021-10-20 11:05:00,2021-10-20 11:20:00,loss,-276.824146878884,6,long
2021-10-20 11:20:00,2021-10-20 11:25:00,loss,-341.8778213954218,7,long
2021-10-20 11:30:00,2021-10-20 12:00:00,win,673.4993081489807,6,long
2021-10-20 12:05:00,2021-10-20 12:25:00,loss,-346.8521436967251,7,long
2021-10-20 12:25:00,2021-10-20 12:35:00,win,854.1234038531857,7,long
2021-10-20 12:55:00,2021-10-20 13:05:00,loss,-354.4612125990721,7,long
2021-10-20 13:05:00,2021-10-20 13:25:00,loss,-349.144294410086,7,long
2021-10-20 14:30:00,2021-10-21 11:25:00,loss,-183.4171359967652,5,long
2021-10-21 11:50:00,2021-10-21 12:15:00,loss,-272.92469836318656,6,short
2021-10-21 12:15:00,2021-10-21 13:55:00,loss,-179.7664013218856,5,long
2021-10-21 13:55:00,2021-10-21 16:00:00,loss,-178.32827011131053,5,short
2021-10-21 17:00:00,2021-10-21 17:20:00,loss,-176.90164395042004,5,short
2021-10-21 17:50:00,2021-10-21 18:30:00,loss,-175.48643079881668,5,short
2021-10-26 08:00:00,2021-10-26 11:20:00,loss,-174.08253935242612,5,short
2021-10-26 11:20:00,2021-10-26 11:45:00,loss,-172.68987903760674,5,long
2021-10-26 11:50:00,2021-10-26 12:20:00,loss,-256.9625400079588,6,long
2021-10-26 12:45:00,2021-10-26 13:30:00,win,423.1316492131055,5,short
2021-10-26 14:35:00,2021-10-26 16:20:00,loss,-172.637712878947,5,short
2021-10-26 17:40:00,2021-10-26 18:05:00,loss,-171.25661117591545,5,short
2021-10-26 18:35:00,2021-10-27 01:00:00,loss,-169.88655828650815,5,long
2021-10-27 08:00:00,2021-10-27 10:40:00,loss,-252.7911987303241,6,short
2021-10-27 10:45:00,2021-10-27 12:10:00,win,416.26284057593375,5,long
2021-10-27 12:20:00,2021-10-27 12:35:00,loss,-318.44107304058934,7,long
2021-10-27 12:40:00,2021-10-27 14:05:00,loss,-250.93156555598438,6,long
2021-10-27 14:05:00,2021-10-27 14:45:00,loss,-165.28025784620837,5,short
2021-10-27 15:00:00,2021-11-01 00:00:00,loss,-163.95801578343873,5,long
2021-11-02 08:55:00,2021-11-02 10:15:00,loss,-162.6463516571712,5,long
2021-11-02 11:20:00,2021-11-02 12:10:00,loss,-161.34518084391385,5,short
2021-11-02 12:35:00,2021-11-02 12:45:00,loss,-160.05441939716255,5,short
2021-11-02 13:35:00,2021-11-02 13:40:00,loss,-158.77398404198524,5,short
2021-11-02 14:05:00,2021-11-02 14:35:00,loss,-157.50379216964936,5,short
2021-11-02 15:50:00,2021-11-04 00:00:00,win,390.6094045807304,5,short
2021-11-04 08:00:00,2021-11-04 08:20:00,loss,-159.368637068938,5,short
2021-11-04 12:00:00,2021-11-04 12:30:00,win,592.8513298964493,6,long
2021-11-04 13:35:00,2021-11-07 23:00:00,win,407.0912465288952,5,long
2021-11-10 08:00:00,2021-11-10 11:10:00,loss,-166.09322858378928,5,long
2021-11-10 11:35:00,2021-11-10 13:30:00,loss,-247.14672413267843,6,long
2021-11-10 15:20:00,2021-11-10 15:45:00,loss,-162.78730896205752,5,long
2021-11-10 16:00:00,2021-11-10 17:45:00,loss,-161.48501049036105,5,long
2021-11-11 08:00:00,2021-11-11 08:35:00,win,750.9052987801789,7,long
2021-11-11 08:55:00,2021-11-11 12:15:00,loss,-311.6256989937743,7,long
2021-11-11 13:20:00,2021-11-12 02:20:00,loss,-245.56105080709412,6,long
2021-11-16 08:00:00,2021-11-16 08:50:00,win,404.35719699568165,5,long
2021-11-16 09:35:00,2021-11-16 12:50:00,loss,-247.4666045613572,6,long
2021-11-16 13:15:00,2021-11-16 13:20:00,loss,-244.49700530662093,6,long
2021-11-16 14:30:00,2021-11-16 16:25:00,win,402.6050687382358,5,short
2021-11-16 17:00:00,2021-11-17 08:25:00,loss,-164.2628680452002,5,short
2021-11-17 08:25:00,2021-11-17 11:30:00,win,763.8223364101809,7,long
2021-11-17 11:30:00,2021-11-17 11:45:00,loss,-253.58901568818004,6,long
2021-11-17 11:55:00,2021-11-17 13:00:00,win,417.5765791665365,5,long
2021-11-17 13:00:00,2021-11-17 13:05:00,loss,-255.5568664499203,6,long
2021-11-17 13:20:00,2021-11-17 13:30:00,loss,-168.32678936834753,5,long
2021-11-17 14:05:00,2021-11-17 15:45:00,loss,-166.98017505340076,5,long
2021-11-17 16:55:00,2021-11-17 18:00:00,loss,-165.64433365297356,5,long
2021-11-17 18:00:00,2021-11-17 19:45:00,loss,-164.31917898374974,5,long
2021-12-01 08:00:00,2021-12-01 08:50:00,win,611.267345819549,6,short
2021-12-01 08:55:00,2021-12-01 09:35:00,loss,-314.8026830970677,7,short
2021-12-01 11:55:00,2021-12-01 12:10:00,loss,-248.0645142804894,6,short
2021-12-01 12:20:00,2021-12-01 12:35:00,loss,-163.39182673941568,5,short
2021-12-01 12:55:00,2021-12-01 13:20:00,loss,-162.08469212550037,5,short
2021-12-01 13:30:00,2021-12-01 14:25:00,loss,-160.78801458849637,5,long
2021-12-01 14:30:00,2021-12-01 14:35:00,loss,-159.50171047178839,5,short
2021-12-01 14:45:00,2021-12-01 15:05:00,loss,-158.2256967880141,5,short
2021-12-01 15:10:00,2021-12-01 20:55:00,win,392.399728034275,5,short
2021-12-02 08:00:00,2021-12-02 08:05:00,loss,-300.1857919462203,7,short
2021-12-02 08:05:00,2021-12-02 08:25:00,win,739.2075126675677,7,short
2021-12-02 08:35:00,2021-12-02 10:10:00,loss,-306.77111775704054,7,short
2021-12-02 13:10:00,2021-12-02 13:15:00,loss,-241.73564079254788,6,short
2021-12-02 13:20:00,2021-12-02 14:35:00,win,597.0870327575933,6,short
2021-12-02 15:05:00,2021-12-03 03:10:00,loss,-307.4998218701606,7,short
2021-12-07 09:25:00,2021-12-07 09:40:00,loss,-161.5399064224577,5,short
2021-12-07 11:45:00,2021-12-07 13:00:00,loss,-160.24758717107804,5,long
2021-12-07 13:55:00,2021-12-07 14:10:00,loss,-238.44840971056408,6,short
2021-12-07 15:35:00,2021-12-08 02:20:00,win,392.64504799006227,5,long
2021-12-08 08:20:00,2021-12-08 09:00:00,loss,-160.19917957994542,5,short
2021-12-08 09:35:00,2021-12-08 11:20:00,loss,-158.91758614330584,5,long
2021-12-08 11:50:00,2021-12-08 14:05:00,win,394.11561363539846,5,short
2021-12-08 14:30:00,2021-12-08 15:00:00,loss,-241.1987555448639,6,short
2021-12-09 08:25:00,2021-12-09 10:10:00,win,397.17395079720916,5,short
2021-12-09 10:10:00,2021-12-09 10:30:00,loss,-162.04697192526135,5,short
2021-12-09 10:55:00,2021-12-09 11:55:00,win,401.87649037464814,5,short
2021-12-09 11:55:00,2021-12-09 12:15:00,win,409.9140201821411,5,short
2021-12-09 12:20:00,2021-12-09 13:05:00,win,627.1684508786759,6,short
2021-12-09 13:10:00,2021-12-09 13:20:00,loss,-258.3934017620145,6,short
2021-12-09 13:25:00,2021-12-09 14:20:00,loss,-170.19512062724687,5,short
2021-12-09 14:45:00,2021-12-09 15:25:00,loss,-168.8335596622289,5,short
2021-12-09 16:30:00,2021-12-10 01:40:00,loss,-167.48289118493108,5,short
2021-12-14 08:10:00,2021-12-14 08:45:00,loss,-166.14302805545162,5,short
2021-12-14 09:00:00,2021-12-14 09:15:00,loss,-164.81388383100798,5,long
2021-12-14 10:05:00,2021-12-14 10:30:00,loss,-163.49537276035994,5,long
2021-12-14 10:45:00,2021-12-14 12:35:00,loss,-162.18740977827704,5,long
2021-12-14 12:40:00,2021-12-14 13:00:00,loss,-160.88991050005083,5,short
2021-12-14 13:05:00,2021-12-14 13:20:00,win,748.1380838252363,7,short
2021-12-14 13:20:00,2021-12-14 13:35:00,win,776.1932619686827,7,short
2021-12-14 14:40:00,2021-12-14 14:55:00,loss,-171.79744198240175,5,short
2021-12-14 15:10:00,2021-12-15 14:30:00,win,426.0576561163564,5,short
2021-12-15 14:35:00,2021-12-15 14:50:00,loss,-325.9341069290126,7,short
2021-12-15 15:00:00,2021-12-15 18:40:00,win,802.6127383126936,7,short
2021-12-15 18:40:00,2021-12-15 19:00:00,win,444.1123818663572,5,short
2021-12-21 08:00:00,2021-12-21 08:25:00,win,849.3649303194081,7,long
2021-12-21 08:25:00,2021-12-21 14:15:00,loss,-281.98915686604346,6,long
2021-12-21 15:00:00,2021-12-21 15:40:00,win,464.3421449727516,5,short
2021-12-21 18:00:00,2021-12-21 18:05:00,loss,-189.45159514888266,5,long
2021-12-21 18:25:00,2021-12-22 07:10:00,loss,-187.93598238769158,5,long
2021-12-22 09:40:00,2021-12-22 10:35:00,win,466.08123632147516,5,long
2021-12-22 10:35:00,2021-12-22 10:55:00,loss,-190.16114441916187,5,long
2021-12-22 10:55:00,2021-12-22 11:10:00,loss,-282.95978289571286,6,long
2021-12-22 11:15:00,2021-12-22 12:40:00,win,465.9404425016072,5,long
2021-12-22 12:40:00,2021-12-22 13:35:00,loss,-285.1555508109836,6,long
2021-12-22 13:40:00,2021-12-22 14:45:00,loss,-187.82245613416785,5,long
2021-12-22 15:35:00,2021-12-22 16:00:00,win,465.7996912127363,5,long
2021-12-22 16:30:00,2021-12-22 19:50:00,win,475.115685036991,5,long
2021-12-28 08:00:00,2021-12-28 10:35:00,win,726.9269981065962,6,long
2021-12-28 10:35:00,2021-12-28 11:20:00,loss,-299.49392321991763,6,long
2021-12-28 11:25:00,2021-12-28 13:05:00,loss,-197.26666409418576,5,long
2021-12-28 13:20:00,2021-12-28 14:05:00,loss,-195.68853078143226,5,long
2021-12-28 15:55:00,2021-12-28 18:50:00,win,485.30755633795195,5,short
2021-12-30 08:50:00,2021-12-30 09:30:00,loss,-198.00548298588444,5,long
2021-12-30 10:50:00,2021-12-30 12:35:00,win,491.0535978049934,5,long
2021-12-30 12:35:00,2021-12-30 13:00:00,loss,-300.5248018566559,6,long
2021-12-30 13:00:00,2021-12-30 13:10:00,loss,-197.94566948958402,5,long
2021-12-30 13:15:00,2021-12-30 13:40:00,loss,-196.36210413366734,5,short
2021-12-30 13:55:00,2021-12-30 14:05:00,loss,-194.791207300598,5,long
2021-12-30 14:15:00,2021-12-30 14:30:00,win,483.0821941054831,5,long
2021-12-30 14:45:00,2021-12-30 16:30:00,win,923.8946962267364,7,long
2021-12-30 16:50:00,2021-12-31 01:15:00,win,766.8325978681911,6,long
2022-01-04 08:00:00,2022-01-04 08:50:00,loss,-210.6233535477965,5,long
2022-01-04 09:00:00,2022-01-04 09:10:00,loss,-313.40755007912117,6,short
2022-01-04 09:10:00,2022-01-04 09:30:00,loss,-206.43110631878116,5,short
2022-01-04 09:30:00,2022-01-04 11:10:00,loss,-204.7796574682309,5,long
2022-01-04 11:25:00,2022-01-04 12:00:00,loss,-304.71213031272754,6,short
2022-01-04 12:00:00,2022-01-04 12:20:00,win,752.638961872437,6,short
2022-01-04 12:20:00,2022-01-04 12:35:00,loss,-206.72483486096272,5,short
2022-01-04 12:35:00,2022-01-04 13:10:00,loss,-307.60655427311247,6,short
2022-01-04 14:00:00,2022-01-04 15:25:00,win,759.788189054588,6,long
2022-01-04 15:55:00,2022-01-05 13:25:00,win,782.5818347262255,6,long
2022-01-05 13:25:00,2022-01-05 13:40:00,win,1007.5741122100153,7,long
2022-01-05 14:05:00,2022-01-05 15:20:00,loss,-334.5146052537251,6,long
2022-01-05 16:55:00,2022-01-05 19:00:00,loss,-220.33361999378695,5,long
2022-01-06 08:00:00,2022-01-06 08:50:00,win,819.6410663768872,6,short
2022-01-06 09:00:00,2022-01-06 10:25:00,loss,-225.12807956485176,5,short
2022-01-06 11:20:00,2022-01-06 12:55:00,win,558.3176373208324,5,short
2022-01-06 13:30:00,2022-01-06 14:30:00,loss,-427.11299255043673,7,short
2022-01-06 15:00:00,2022-01-06 17:30:00,loss,-336.56503812974415,6,short
2022-01-06 18:10:00,2022-01-09 23:00:00,loss,-221.68417178145813,5,short
2022-01-18 08:00:00,2022-01-18 08:20:00,loss,-329.8660476108097,6,long
2022-01-18 11:10:00,2022-01-18 12:30:00,win,814.7691375987,6,long
2022-01-18 12:30:00,2022-01-18 13:05:00,loss,-335.6848846906644,6,long
2022-01-18 14:05:00,2022-01-18 14:15:00,loss,-414.57083259297053,7,long
2022-01-18 14:25:00,2022-01-18 14:35:00,loss,-326.6818160832608,6,long
2022-01-18 14:35:00,2022-01-18 16:20:00,loss,-215.1744228601745,5,long
2022-01-18 18:20:00,2022-01-20 00:00:00,win,533.6325686932327,5,long
2022-01-20 08:00:00,2022-01-20 08:40:00,loss,-326.58313204025836,6,long
2022-01-20 09:00:00,2022-01-20 09:30:00,loss,-322.6641344557753,6,long
2022-01-20 11:30:00,2022-01-20 12:20:00,loss,-318.79216484230597,6,long
2022-01-20 12:30:00,2022-01-20 13:20:00,win,524.9444314403306,5,long
2022-01-20 13:20:00,2022-01-20 13:30:00,win,1003.956225129632,7,long
2022-01-20 13:40:00,2022-01-20 16:20:00,loss,-416.64183342879727,7,long
2022-01-20 17:10:00,2022-01-20 18:05:00,loss,-218.87584316126154,5,long
2022-01-25 08:00:00,2022-01-25 08:20:00,loss,-217.12483641597143,5,short
2022-01-25 08:25:00,2022-01-25 08:30:00,loss,-215.38783772464365,5,short
2022-01-25 08:30:00,2022-01-25 09:10:00,win,534.1618375571163,5,short
2022-01-25 09:10:00,2022-01-25 09:20:00,loss,-217.93802972330343,5,short
2022-01-25 09:55:00,2022-01-25 12:40:00,loss,-216.194525485517,5,short
2022-01-25 12:50:00,2022-01-25 13:15:00,loss,-214.46496928163288,5,long
2022-01-25 13:20:00,2022-01-25 14:25:00,loss,-319.1238742910697,6,long
2022-01-25 14:40:00,2022-01-25 14:45:00,win,525.4906463326282,5,long
2022-01-25 15:25:00,2022-01-26 14:15:00,loss,-214.40018370371232,5,long
2022-01-26 15:00:00,2022-01-26 19:00:00,win,531.7124555852065,5,short
2022-01-27 08:00:00,2022-01-27 08:45:00,loss,-406.760028522683,7,short
2022-01-27 10:20:00,2022-01-27 11:00:00,win,801.3172561896854,6,short
2022-01-27 11:00:00,2022-01-27 12:00:00,loss,-330.1427095501504,6,short
2022-01-27 12:30:00,2022-01-27 13:00:00,win,543.6349950592477,5,short
2022-01-27 13:10:00,2022-01-27 13:50:00,win,1039.7019280508111,7,short
2022-01-27 14:05:00,2022-01-27 14:35:00,loss,-431.4763001410866,7,short
2022-01-27 15:20:00,2022-01-27 18:00:00,win,850.0083112779406,6,short
2022-01-27 18:00:00,2022-01-27 18:20:00,loss,-350.2034242465115,6,short
2022-01-27 18:25:00,2022-01-27 21:55:00,loss,-346.0009831555534,6,short
2022-02-02 09:20:00,2022-02-02 10:15:00,win,569.7482855961446,5,long
2022-02-02 12:15:00,2022-02-02 13:05:00,loss,-232.45730052322702,5,long
2022-02-02 13:20:00,2022-02-02 13:45:00,loss,-230.59764211904118,5,long
2022-02-02 13:45:00,2022-02-02 13:55:00,loss,-228.75286098208886,5,long
2022-02-02 14:30:00,2022-02-02 14:50:00,loss,-226.92283809423213,5,long
2022-02-02 15:00:00,2022-02-03 12:10:00,loss,-337.6611830842174,6,long
2022-02-03 12:10:00,2022-02-03 13:35:00,loss,-333.6092488872068,6,short
2022-02-03 14:20:00,2022-02-03 14:45:00,win,549.3432298342673,5,short
2022-02-03 15:10:00,2022-02-03 15:35:00,loss,-420.24757082321446,7,short
2022-02-03 16:45:00,2022-02-03 17:50:00,loss,-220.7700572057953,5,long
2022-02-09 08:25:00,2022-02-09 11:10:00,loss,-328.5058451222234,6,long
2022-02-09 11:55:00,2022-02-09 13:00:00,win,811.4094374518918,6,long
2022-02-09 13:05:00,2022-02-09 13:40:00,loss,-417.8758602877244,7,long
2022-02-09 13:45:00,2022-02-09 13:55:00,loss,-329.2861779067267,6,long
2022-02-09 14:40:00,2022-02-09 17:00:00,win,542.2245729530767,5,long
2022-02-09 17:00:00,2022-02-09 20:10:00,loss,-331.8414386472829,6,long
2022-02-10 09:50:00,2022-02-10 12:25:00,loss,-218.57289425567706,5,long
2022-02-10 12:25:00,2022-02-10 13:00:00,loss,-216.82431110163162,5,short
2022-02-10 13:05:00,2022-02-10 13:30:00,win,537.7242915320464,5,short
2022-02-10 13:35:00,2022-02-10 13:40:00,loss,-219.39151094507494,5,short
2022-02-10 13:45:00,2022-02-10 13:55:00,loss,-217.63637885751436,5,short
2022-02-10 14:00:00,2022-02-10 14:45:00,loss,-215.89528782665423,5,short
2022-02-10 14:45:00,2022-02-10 20:00:00,loss,-214.168125524041,5,long
2022-02-15 08:00:00,2022-02-15 08:05:00,win,531.1369512996216,5,short
2022-02-15 10:20:00,2022-02-15 12:20:00,win,541.7596903256141,5,short
2022-02-15 12:25:00,2022-02-15 13:40:00,loss,-331.55693047927576,6,short
2022-02-15 14:40:00,2022-02-15 18:15:00,loss,-218.38549820901633,5,short
2022-02-15 18:20:00,2022-02-15 20:25:00,loss,-216.6384142233442,5,long
2022-02-16 08:00:00,2022-02-16 09:45:00,win,805.8949009108403,6,long
2022-02-16 09:45:00,2022-02-16 10:15:00,loss,-332.02869917526624,6,long
2022-02-16 11:50:00,2022-02-16 12:10:00,loss,-218.69623652344205,5,long
2022-02-16 12:20:00,2022-02-16 13:25:00,loss,-216.9466666312545,5,short
2022-02-16 13:35:00,2022-02-16 14:30:00,win,538.0277332455112,5,long
2022-02-16 14:55:00,2022-02-16 17:25:00,win,548.7882879104213,5,long
2022-02-16 17:30:00,2022-02-16 18:50:00,loss,-335.85843220117783,6,long
2022-02-22 08:00:00,2022-02-22 08:25:00,win,553.0468850246062,5,short
2022-02-22 08:40:00,2022-02-22 08:55:00,win,564.1078227250985,5,short
2022-02-22 09:20:00,2022-02-22 11:50:00,win,575.3899791796003,5,short
2022-02-22 11:55:00,2022-02-22 12:20:00,loss,-234.75911150527696,5,short
2022-02-22 13:00:00,2022-02-22 13:30:00,win,873.3038947996301,6,long
2022-02-22 13:35:00,2022-02-22 15:05:00,loss,-449.75150582180953,7,long
2022-02-22 15:30:00,2022-02-22 16:20:00,loss,-236.2694577250573,5,short
2022-02-22 16:40:00,2022-02-22 20:05:00,loss,-234.37930206325683,5,long
2022-02-23 08:00:00,2022-02-23 08:50:00,win,581.2606691168769,5,short
2022-02-23 08:50:00,2022-02-23 09:00:00,loss,-237.15435299968578,5,short
2022-02-23 09:10:00,2022-02-23 10:30:00,loss,-235.2571181756883,5,short
2022-02-23 12:20:00,2022-02-23 12:45:00,loss,-233.3750612302828,5,short
2022-02-23 12:45:00,2022-02-23 13:20:00,win,578.7701518511014,5,long
2022-02-23 13:40:00,2022-02-23 15:00:00,win,1106.8979154152314,7,long
2022-02-23 15:10:00,2022-02-24 00:25:00,win,1148.4065872433025,7,long
2022-02-24 08:00:00,2022-02-24 08:20:00,loss,-381.27098696477645,6,long
2022-02-24 08:45:00,2022-02-24 09:05:00,loss,-376.6957351211991,6,long
2022-02-24 09:05:00,2022-02-24 09:55:00,win,930.4384657493619,6,long
2022-02-24 11:35:00,2022-02-24 11:55:00,loss,-255.5604319258247,5,long
2022-02-24 13:00:00,2022-02-24 13:40:00,loss,-253.51594847041812,5,long
2022-02-24 18:00:00,2022-02-24 19:05:00,win,628.719552206637,5,short
2022-03-09 08:25:00,2022-03-09 08:55:00,loss,-384.77636595046175,6,long
2022-03-09 12:00:00,2022-03-09 12:30:00,loss,-253.43936637270417,5,short
2022-03-09 14:15:00,2022-03-09 16:10:00,loss,-377.1177771625838,6,short
2022-03-09 17:25:00,2022-03-11 11:25:00,win,931.480909591582,6,short
2022-03-15 08:00:00,2022-03-15 08:20:00,loss,-383.77013475173175,6,short
2022-03-15 09:20:00,2022-03-15 10:55:00,win,631.9414885578517,5,short
2022-03-15 11:10:00,2022-03-15 13:15:00,win,966.8704774935129,6,short
2022-03-15 13:25:00,2022-03-15 13:35:00,loss,-398.35063672732736,6,short
2022-03-15 13:45:00,2022-03-15 14:30:00,win,655.9507151443324,5,short
2022-03-15 14:45:00,2022-03-15 15:50:00,loss,-401.44183766833135,6,short
2022-03-15 17:55:00,2022-03-15 20:10:00,win,661.0408926938524,5,short
2022-03-16 08:00:00,2022-03-16 08:40:00,loss,-404.5570263286377,6,short
2022-03-16 10:10:00,2022-03-16 10:35:00,loss,-399.7023420126941,6,short
2022-03-16 12:15:00,2022-03-16 13:40:00,win,987.2647847713542,6,short
2022-03-16 13:40:00,2022-03-16 14:05:00,loss,-508.44136415724745,7,short
2022-03-16 14:35:00,2022-03-16 14:40:00,loss,-500.81474369488876,7,short
2022-03-16 14:40:00,2022-03-16 18:15:00,win,1233.2563063486637,7,short
2022-03-16 18:25:00,2022-03-16 18:45:00,loss,-511.80136713469545,7,short
2022-03-17 08:00:00,2022-03-17 09:45:00,win,1008.2486932553502,6,long
2022-03-17 09:45:00,2022-03-17 12:20:00,loss,-415.39846162120426,6,long
2022-03-17 13:30:00,2022-03-17 19:30:00,loss,-273.6091200544999,5,long
2022-03-22 08:00:00,2022-03-22 08:10:00,win,1017.8259266027396,6,short
2022-03-22 08:25:00,2022-03-22 09:05:00,win,1048.3607044008218,6,short
2022-03-22 09:15:00,2022-03-22 10:05:00,loss,-287.9497401420924,5,short
2022-03-22 11:35:00,2022-03-22 12:45:00,loss,-285.64614222095565,5,short
2022-03-22 13:00:00,2022-03-22 14:00:00,win,708.4024327079701,5,short
2022-03-22 14:50:00,2022-03-22 16:05:00,loss,-289.0281925448518,5,short
2022-03-24 08:00:00,2022-03-24 08:30:00,loss,-537.5924381334243,7,long
2022-03-24 08:35:00,2022-03-24 08:55:00,loss,-423.6228412491383,6,long
2022-03-24 09:55:00,2022-03-24 10:20:00,win,697.5656119235811,5,long
2022-03-24 10:30:00,2022-03-24 10:55:00,loss,-426.9101544972316,6,long
2022-03-24 10:55:00,2022-03-24 11:40:00,win,1318.0851020102025,7,long
2022-03-24 12:15:00,2022-03-24 12:20:00,loss,-547.0053173342342,7,long
2022-03-24 12:55:00,2022-03-24 14:15:00,win,718.4003167656276,5,long
2022-03-24 14:45:00,2022-03-25 07:00:00,loss,-439.66099386056396,6,long
2022-03-31 08:15:00,2022-03-31 10:55:00,loss,-289.5900412894915,5,short
2022-03-31 12:05:00,2022-03-31 12:15:00,loss,-430.90998143876334,6,short
2022-03-31 13:00:00,2022-03-31 13:30:00,win,709.5651027691638,5,long
2022-03-31 13:55:00,2022-03-31 17:05:00,win,723.7564048245468,5,long
2022-03-31 17:05:00,2022-03-31 18:10:00,loss,-442.93891975262267,6,long
2022-04-05 08:30:00,2022-04-05 08:45:00,loss,-291.74910181039417,5,short
2022-04-05 10:10:00,2022-04-05 12:30:00,loss,-289.415108995911,5,short
2022-04-05 13:05:00,2022-04-05 13:30:00,win,717.7494703098592,5,long
2022-04-05 14:10:00,2022-04-05 15:55:00,win,732.1044597160563,5,short
2022-04-05 16:15:00,2022-04-07 11:30:00,loss,-298.698619564151,5,short
2022-04-07 11:30:00,2022-04-07 12:30:00,loss,-296.3090306076378,5,long
